Name,Level,Jobs,Stats,Horizon Changes
Shepherd's Boots,25,BST / DRG / SMN / PUP,DEF: 5 MP recovered while healing +1 Pet: STR +3 Pet: INT +3,This is a custom Horizon item.
Tsukikazu Sune-Ate,25,MNK / SAM / NIN / PUP,DEF: 5 Attack +1 Enmity +1,none
Windurstian Kyahan,25,MNK / SAM / NIN,DEF: 5  +6 Attack +3 Ranged Attack +3,none
Brass Greaves,27,WAR / RDM / PLD / DRK / BST / RNG / SAM / DRG / BLU,DEF: 6,none
Brass Greaves +1,27,WAR / RDM / PLD / DRK / BST / RNG / SAM / DRG / BLU,DEF: 7,none
Air Solea,28,MNK / WHM / BLM / RDM / PLD / BRD / RNG / SMN,DEF: 5 +3 Evasion +4,
Air Solea +1,28,MNK / WHM / BLM / RDM / PLD / BRD / RNG / SMN,DEF: 6 +4 Evasion +5,
Chestnut Sabots,28,MNK / WHM / BLM / RDM / THF / DRK BRD / RNG / BST / SMN / BLU / COR / PUP,DEF: 5,none
Chestnut Sabots +1,28,MNK / WHM / BLM / RDM / THF / DRK / BRD / RNG / SMN / BLU / COR / PUP,DEF: 6,none
Custom M Boots,29,All Jobs,DEF: 5 HP +4 MP +12 DEX -1 AGI +3 INT +3 MND -1,none
Eisenschuhs,29,WAR / PLD,DEF: 8 VIT +2,none
Elder's Sandals,29,All Jobs,DEF: 5 MP +12 AGI +3 INT +2,none
Kampfschuhs,29,WAR / PLD,DEF: 9 VIT +3,none
Magna F Ledelsens,29,All Jobs,DEF: 5 MP +20 AGI +3 INT +2,none
Magna M Ledelsens,29,All Jobs,DEF: 5 MP +20 AGI +3 INT +2,none
Savage Gaiters,29,All Jobs,DEF: 5 HP +16 STR +3 CHR +2,none
Seer's Pumps,29,WHM / BLM / SMN / PUP,DEF: 6 MP +4 MND +1,none
Seer's Pumps +1,29,WHM / BLM / SMN / PUP,DEF: 7 MP +5 MND +2,none
Soil Kyahan,29,MNK / SAM / NIN,DEF: 6 +1 +1,none
Soil Kyahan +1,29,MNK / SAM / NIN,DEF: 7 +2 +2,none
Wonder Clomps,29,All Jobs,DEF: 5 HP +20 STR +2,none
Centurion's Greaves,30,WAR / RDM / PLD / DRK / BST / RNG / SAM / DRG / BLU,DEF: 7 AGI +1,none
Gargoyle Boots,30,DRG,DEF: 7 Enchantment: Wyvern gains effect of Stoneskin,none
Garish Pumps,30,MNK / RDM / PLD / BRD / RNG / BLU,DEF: 7 On Earthsdays: Evasion +2,none
Mercenary Captain's Gaiters,30,MNK / WHM / RDM / THF / PLD / BST / BRD / DRG / SMN / BLU / COR / PUP,DEF: 5 AGI +1,none
Mist Pumps,30,MNK / RDM / PLD / BRD / RNG / BLU,DEF: 7 On Earthsdays: Evasion +2 Enchantment: Evasion Boost,none
Noct Gaiters,30,THF / RNG / COR,DEF: 4 DEX +1  +1,none
Noct Gaiters +1,30,THF / RNG / COR,DEF: 5 DEX +2  +2,none
Royal Squire's Sollerets,30,WAR / PLD / DRK / BST / SAM / NIN,DEF: 7 AGI +1,none
Rubious Pumps,30,MNK / RDM / PLD / BRD / RNG / BLU,DEF: 8 On Earthsdays or Windsdays: Evasion +2,none
Strong Boots,30,WAR / RDM / THF / PLD / DRK / BST / BRD / RNG / SAM / NIN / DRG / BLU / COR,DEF: 7,none
Studded Boots,30,WAR / RDM / THF / PLD / DRK / BST / BRD / RNG / SAM / NIN / DRG / BLU / COR,DEF: 6,none
Bastokan Greaves,34,WAR / RDM / PLD / DRK / BST / RNG SAM / DRG / BLU,DEF: 8 AGI +1 In areas under own nation's control: Accuracy +3 Ranged Accuracy +3,none
Federation Gaiters,34,MNK / WHM / RDM / THF / PLD / BST / BRD / DRG / SMN / BLU / COR / PUP,DEF: 7 AGI +1 In areas under own nation's control: Attack +7 Ranged Attack +7,none
Kingdom Sollerets,34,WAR / PLD / DRK / BST / SAM / NIN,DEF: 9 AGI +1 In areas under own nation's control: DEX +2,none
Republic Greaves,34,WAR / RDM / PLD / DRK / BST / RNG SAM / DRG / BLU,DEF: 9 AGI +1 In areas under own nation's control: Accuracy +4 Ranged Accuracy +4,none
San d'Orian Sollerets,34,WAR / PLD / DRK / BST / SAM / NIN,DEF: 8 AGI +1 In areas under own nation's control: DEX +1,none
Shoes,34,MNK / WHM / BLM / RDM / PLD / BRD / RNG / SMN / BLU / PUP,DEF: 6,none
Shoes +1,34,MNK / WHM / BLM / RDM / PLD / BRD / RNG / SMN / BLU / PUP,DEF: 7,none
Windurstian Gaiters,34,MNK / WHM / RDM / THF / PLD / BST / BRD / DRG / SMN / BLU / COR / PUP,DEF: 6 AGI +1 In areas under own nation's control: Attack +5 Ranged Attack +5,none
Deimos's Leggings,35,WAR / PLD / DRK / DRG,DEF: 7 VIT +1 AGI +1 Accuracy +1,none
Enlil's Crackows,35,WHM / BRD / SMN,DEF: 5 MP +1% MND +1 Enmity -1,none
Freya's Ledelsens,35,THF / BST / RNG / COR,DEF: 6 STR +1 VIT +1 Accuracy +1,none
Hikazu Sune-Ate,35,MNK / SAM / NIN / PUP,"DEF: 6 Attack +1 Enmity +1 ""Store TP"" +1",none
Leggings,35,WAR / MNK / RDM / THF / PLD / DRK BST / BRD / SAM / NIN / DRG / BLU / COR,DEF: 7,none
Leggings +1,35,WAR / MNK / RDM / THF / PLD / DRK BST / BRD / SAM / NIN / DRG / BLU / COR,DEF: 8,none
Macha's Pigaches,35,BLM / RDM / BLU,DEF: 5 MP +1 STR +1 Enmity -1,none
Mannequin Pumps,35,All Jobs,DEF: 6 MP +12 INT +1 MND +2,none
Silver Greaves,36,WAR / PLD / DRK / BST / SAM / NIN,DEF: 8,none
Silver Greaves +1,36,WAR / PLD / DRK / BST / SAM / NIN,DEF: 9,none
Socks,36,MNK / WHM / RDM / THF / PLD / BST / BRD / DRG / SMN / BLU / COR / PUP,DEF: 7,none
Socks +1,36,MNK / WHM / RDM / THF / PLD / BST / BRD / DRG / SMN / BLU / COR / PUP,DEF: 8,none
Iron Greaves,37,WAR / RDM / PLD / DRK / BST / RNG / SAM / DRG / BLU,DEF: 8,none
Iron Greaves +1,37,WAR / RDM / PLD / DRK / BST / RNG / SAM / DRG / BLU,DEF: 9,none
Cuir Highboots,38,WAR / RDM / THF / PLD / DRK / BST / BRD / RNG / SAM / NIN / DRG / BLU / COR,DEF: 8,none
Cuir Highboots +1,38,WAR / RDM / THF / PLD / DRK / BST / BRD / RNG / SAM / NIN / DRG / BLU / COR,DEF: 9,none
Ebony Sabots,38,MNK / WHM / BLM / RDM / THF / DRK / BRD / RNG / SMN / BLU / COR / PUP,DEF: 7,none
Ebony Sabots +1,38,MNK / WHM / BLM / RDM / THF / DRK / BRD / RNG / SMN / BLU / COR / PUP,DEF: 8,none
Mountain Gaiters,38,All Jobs,DEF: 7 STR +1 INT +2 Evasion +2 Spell interruption rate down 5%,none
Powder Boots,38,WAR / RDM / THF / PLD / DRK / BST / BRD / RNG / SAM / NIN / DRG / BLU / COR,"DEF: 9 Enchantment: ""Flee""",none
Volans Greaves,38,DRG,DEF: 9 Jump: Accuracy +4,none
Fuma Kyahan,39,MNK / SAM / NIN,DEF: 7 Haste +3%,Obtainable from Quu Domi the Gallant and not from the BCNM60 Divine Punishers.
Sarutobi Kyahan,39,MNK / SAM / NIN,DEF: 7 Haste +3%,Obtainable from the BCNM Divine Punishers.
Ceremonial Boots,40,All Jobs,DEF: 3 CHR +1,none
Combat Caster's Shoes,40,MNK / WHM / BLM / RDM / PLD / BRD / RNG / SMN / BLU / PUP,DEF: 7 +4 +4,none
Iron Musketeer's Sabatons,40,WAR / PLD / DRK,DEF: 10 Ranged Accuracy +5,none
Opaline Boots,40,All Jobs,DEF: 3,none
Plate Leggings,40,WAR / PLD / DRK,DEF: 9,none
Plate Leggings +1,40,WAR / PLD / DRK,DEF: 10,none
Inferno Sabots,41,MNK / WHM / BLM / RDM / THF / DRK / BRD / RNG / SMN / BLU / COR / PUP,DEF: 7 MP +10 New Moon: INT +1 Dark Magic skill +3,none
Inferno Sabots +1,41,MNK / WHM / BLM / RDM / THF / DRK / BRD / RNG / SMN / BLU / COR / PUP,DEF: 8 MP +13 New Moon: INT +2 Dark Magic skill +5,none
Combat Caster's Shoes +1,43,MNK / WHM / BLM / RDM / PLD / BRD / RNG / SMN / BLU / PUP,DEF: 8 +4 +4 In areas under own nation's control: AGI +2,none
Combat Caster's Shoes +2,43,MNK / WHM / BLM / RDM / PLD / BRD/ RNG / SMN / BLU / PUP,DEF: 9 +4 +4 In areas under own nation's control: AGI +3,none
Iron Musketeer's Sabatons +1,43,WAR / PLD / DRK,DEF: 11 Ranged Accuracy +5 In areas under own nation's control: AGI +2,none
Iron Musketeer's Sabatons +2,43,WAR / PLD / DRK,DEF: 12 Ranged Accuracy +5 In areas under own nation's control: AGI +3,none
Alumine Sollerets,45,WAR / PLD / DRK / BST / SAM / NIN,DEF: 8 STR +1 DEX +1 Attack +1 Accuracy +1 Evasion -1,"STR +1 added
DEX +1 added
Attack +1 added
Accuracy +1 added
Evasion -1 added"
Carapace Leggings,45,WAR / MNK / RDM / THF / PLD / DRK / BST / BRD / SAM / NIN / DRG / BLU / COR,DEF: 9,none
Carapace Leggings +1,45,WAR / MNK / RDM / THF / PLD / DRK / BST / BRD / SAM / NIN / DRG / BLU / COR,DEF: 10 -3 Evasion +1,none
Luisant Sollerets,45,WAR / PLD / DRK / BST / SAM / NIN,DEF: 8 STR +1 DEX +1 Attack +2 Accuracy +2 Evasion -2,"Accuracy +2 instead of Accuracy +1
Attack +2 instead of Attack +1"
Sollerets,46,WAR / PLD / DRK / BST / SAM / NIN,DEF: 10,none
Sollerets +1,46,WAR / PLD / DRK / BST / SAM / NIN,DEF: 11,none
Monsoon Kyahan,47,MNK / SAM / NIN,DEF: 9 Rainy Weather: Evasion +8,
Steel Greaves,47,WAR / RDM / PLD / DRK / BST / RNG / SAM / DRG / BLU,DEF: 10,none
Steel Greaves +1,47,WAR / RDM / PLD / DRK / BST / RNG / SAM / DRG / BLU,DEF: 11,none
Dino Ledelsens,48,WAR / RDM / THF / PLD / DRK / BST / BRD / RNG / SAM / NIN / DRG / BLU / COR,DEF: 11 +3 -1,none
Raptor Ledelsens,48,WAR / RDM / THF / PLD / DRK / BST / BRD / RNG / SAM / NIN / DRG / BLU / COR,DEF: 10 +2 -1,none
Wool Socks,48,MNK / WHM / RDM / THF / PLD / BST / BRD / DRG / SMN / BLU / COR / PUP,DEF: 9,none
Wool Socks +1,48,MNK / WHM / RDM / THF / PLD / BST / BRD / DRG / SMN / BLU / COR / PUP,DEF: 10,none
Mythril Leggings,49,WAR / PLD / DRK,DEF: 11,none
Mythril Leggings +1,49,WAR / PLD / DRK,DEF: 12 INT +1 -1 +4 +3,none
Shinobi Kyahan,49,MNK/SAM/NIN,DEF: 9,none
Shinobi Kyahan +1,49,MNK/SAM/NIN,DEF: 10 AGI +1,none
Sune-Ate,49,SAM,DEF: 9,none
Sune-Ate +1,49,SAM,DEF: 10,none
Austere Sabots,50,SMN,DEF: 7 MP +10 VIT -1 CHR -1 Summoning Magic skill +3 Enmity -3,none
Crow Gaiters,50,MNK / WHM / RDM / THF / PLD / BST / BRD / DRG / SMN / BLU / COR / PUP,DEF: 8 Evasion +4 Enmity -4,none
Moccasins,50,MNK / WHM / BLM / RDM / PLD / BRD / RNG / SMN / BLU / PUP,DEF: 8,none
Moccasins +1,50,MNK / WHM / BLM / RDM / PLD / BRD / RNG / SMN / BLU / PUP,DEF: 9,none
Penance Sabots,50,SMN,DEF: 8 MP +15 VIT -2 CHR -2 Summoning Magic Skill +4 Enmity -4,none
Raven Gaiters,50,MNK / WHM / RDM / THF / PLD / BST / BRD / DRG / SMN / BLU / COR / PUP,DEF: 9 Evasion +5 Enmity -5,none
Royal Knight's Sollerets,50,WAR / PLD / DRK / BST / SAM / NIN,DEF: 11 AGI +2,none
Sneaking Boots,50,All Jobs,"DEF: 9 Enhances ""Stealth"" effect Besieged: Evasion +8 Enchantment: Sneak",none
Storm Crackows,50,All Jobs,DEF: 11 Assault: Movement speed +12%,none
Storm Gambieras,50,All Jobs,DEF: 9 STR +2 HP recovered while healing +2,none
Tactician Magician's Pigaches,50,MNK / WHM / BLM / RDM / THF / DRK / BRD / RNG / SMN / BLU / COR / PUP,DEF: 9 INT +1 +10,INT +1 added
Kung Fu Shoes,51,All Jobs,DEF: 8,none
Beast Gaiters,52,BST,"DEF: 10 HP +11 CHR +3 Enhances ""Reward"" effect ""Charm"" +2",CHR +3 instead of AGI +3
Chaos Sollerets,52,DRK,"DEF: 10 HP +15 MND +5 Accuracy +3 Enhances ""Arcane Circle"" effect",Accuracy +3
Choral Slippers,52,BRD,DEF: 10 HP +10 AGI +2 DEX +2  +10 Evasion +5,AGI +2 DEX +2 instead of AGI +3
Fighter's Calligae,52,WAR,"DEF: 14 HP +12 DEX +2 Enhances ""Double Attack"" effect Enmity +1",DEX +2 instead of AGI +3
Gallant Leggings,52,PLD,"DEF: 14 HP +15 CHR +5 DEX +2  Shield skill +10 Enhances ""Holy Circle"" effect",DEX +2
Healer's Duckbills,52,WHM,DEF: 12 MP +20 INT +3 Spell interruption rate down 20%,"INT +3 instead of AGI +3
MP +20 instead of MP +10"
Magus Charuqs,52,BLU,DEF: 13 HP +13 MP +13 Evasion Skill +10 Enmity -3,none
Myochin Sune-Ate,52,SAM,DEF: 13 HP +20 AGI +4 +10 Evasion skill +5 Enmity +5,AGI +4
Royal Knight's Sollerets +1,52,WAR / PLD / DRK / BST / SAM / NIN,DEF: 12 AGI +2 In areas under own nation's control: VIT +3,none
Royal Knight's Sollerets +2,52,WAR / PLD / DRK / BST / SAM / NIN,DEF: 13 AGI +2 In areas under own nation's control: VIT +4,none
Tactician Magician's Pigaches +1,52,MNK / WHM / BLM / RDM / THF / DRK / BRD / RNG / SMN / BLU / COR / PUP,DEF: 10 +10 In areas under own nation's control: INT +3,none
Tactician Magician's Pigaches +2,52,MNK / WHM / BLM / RDM / THF / DRK / BRD / RNG / SMN / BLU / COR / PUP,DEF: 11 +10 In areas under own nation's control: INT +4,none
Temple Gaiters,52,MNK,"DEF: 12 HP +12 DEX +3 +10 Enhances ""Dodge"" effect",none
Warlock's Boots,52,RDM,DEF: 13 MP +11 MND +1 INT +1 +10 Shield skill +10,MND +1 INT +1 instead of AGI +3
Wizard's Sabots,52,BLM,DEF: 11 MP +20 INT +1 Spell interruption rate down 20% Enmity -1,"MP +20 instead of MP +10
INT +1 instead of AGI +3"
Magi Pigaches,53,MNK / WHM / BLM / RDM / THF / DRK / BRD / RNG / SMN / BLU / COR / PUP,DEF: 10 HP +13 MP +13,none
Pigaches,53,MNK / WHM / BLM / RDM / THF / DRK / BRD / RNG / SMN / BLU / COR / PUP,DEF: 9,none
Pigaches +1,53,MNK / WHM / BLM / RDM / THF / DRK / BRD / RNG / SMN / BLU / COR / PUP,DEF: 10 HP +3,none
Silken Pigaches,53,MNK / WHM / BLM / RDM / THF / DRK / BRD / RNG / SMN / BLU / COR / PUP,DEF: 9 HP +12 MP +12,none
Drachen Greaves,54,DRG,"DEF: 10 HP +12 AGI +3 Evasion Skill +5 Enhances ""Jump"" effect",none
Ninja Kyahan,54,NIN,DEF: 12 HP +12 AGI +4 Nighttime: Movement speed +25%,none
Puppetry Babouches,54,PUP,"DEF: 11 HP +9 STR +3  +10 Enhances ""Repair"" effect",none
Akinji Nails,55,WAR / RDM / THF / PLD / DRK / BST / BRD / RNG / SAM / NIN / DRG / BLU / COR,DEF: 13 HP -7 Accuracy +2 Ranged Accuracy +3 Evasion +2,none
Jaridah Nails,55,WAR / RDM / THF / PLD / DRK / BST / BRD / RNG / SAM / NIN / DRG / BLU / COR,DEF: 12 HP -7 Accuracy +1 Ranged Accuracy +2 Evasion +1,none
Corsair's Bottes,56,COR,DEF: 11 HP +10 STR +2 AGI +2 Ranged Accuracy +2,none
Evoker's Pigaches,56,SMN,DEF: 10 MP +20 AGI +5 Avatar: Enhances EvasionAvatar: Enmity -2,"MP +20 instead of MP +15
Description reads Avatar: Enhances Evasion instead of Enhances Avatar Evasion but has the same effect"
Scorpion Leggings,57,WAR / MNK / RDM / THF / PLD / DRK / BST / BRD / SAM / NIN / DRG / BLU / COR,DEF: 11 HP +3 -2 +5 +5,none
Scorpion Leggings +1,57,WAR / MNK / RDM / THF / PLD / DRK / BST / BRD / SAM / NIN / DRG / BLU / COR,DEF: 12 HP +4 -2 +7 +7,none
Beak Ledelsens,58,WAR / RDM / THF / PLD / DRK / BST / BRD / RNG / SAM / NIN / DRG / BLU / COR,DEF: 12 VIT +1 +3,none
Beak Ledelsens +1,58,WAR / RDM / THF / PLD / DRK / BST / BRD / RNG / SAM / NIN / DRG / BLU / COR,DEF: 13 VIT +2 +4,none
Abtal Boots,59,WAR / PLD / DRK / BST / SAM,DEF: 12 STR +2 AGI +2,none
Battle Boots,59,MNK / WHM / RDM / THF / PLD / BST / BRD / DRG / SMN / BLU / COR / PUP,DEF: 11 Evasion +1,none
Battle Boots +1,59,MNK / WHM / RDM / THF / PLD / BST / BRD / DRG / SMN / BLU / COR / PUP,DEF: 12 Evasion +1,none
Cure Clogs,59,WHM,"DEF: 14 ""Cure"" spellcasting time -15%",none
Darksteel Sollerets,59,WAR / PLD / DRK / BST / SAM / NIN,DEF: 14 +2,none
Darksteel Sollerets +1,59,WAR / PLD / DRK / BST / SAM / NIN,DEF: 15 +3,none
Sipahi Boots,59,WAR / PLD / DRK / BST / SAM,DEF: 11 STR +1 AGI +1,none
Tabin Boots,59,MNK / WHM / RDM / THF / PLD / BST / BRD / DRG / SMN / BLU / COR / PUP,DEF: 11 Accuracy +1 Evasion +1,none
Tabin Boots +1,59,MNK / WHM / RDM / THF / PLD / BST / BRD / DRG / SMN / BLU / COR / PUP,DEF: 12 Accuracy +3 Evasion +3,none
